period,fuel-name,state-name,value,value-units
2009,All Fuels,Kentucky,146.021996,million metric tons of CO2
2009,Coal,Kentucky,89.397866,million metric tons of CO2
2009,Petroleum,Kentucky,45.48171,million metric tons of CO2
2009,Natural Gas,Kentucky,11.14242,million metric tons of CO2
2010,Coal,Kentucky,0,million metric tons of CO2
2010,Petroleum,Kentucky,.73431,million metric tons of CO2
2010,Natural Gas,Kentucky,2.976412,million metric tons of CO2
2010,All Fuels,Kentucky,3.710722,million metric tons of CO2
2010,Coal,Kentucky,.113017,million metric tons of CO2
2010,Petroleum,Kentucky,.238456,million metric tons of CO2
2010,Natural Gas,Kentucky,2.014786,million metric tons of CO2
2010,All Fuels,Kentucky,2.366258,million metric tons of CO2
2010,Coal,Kentucky,0,million metric tons of CO2
2010,Petroleum,Kentucky,31.591196,million metric tons of CO2
2010,Natural Gas,Kentucky,.750315,million metric tons of CO2
2010,All Fuels,Kentucky,32.341511,million metric tons of CO2
2010,Coal,Kentucky,91.546898,million metric tons of CO2
2010,Petroleum,Kentucky,2.521301,million metric tons of CO2
2010,Natural Gas,Kentucky,1.046735,million metric tons of CO2
2010,All Fuels,Kentucky,95.114935,million metric tons of CO2
2010,Coal,Kentucky,4.691055,million metric tons of CO2
2010,Petroleum,Kentucky,9.047181,million metric tons of CO2
2010,Natural Gas,Kentucky,5.668661,million metric tons of CO2
2010,All Fuels,Kentucky,19.406898,million metric tons of CO2
2006,Coal,Vermont,.000193,million metric tons of CO2
2006,Petroleum,Vermont,1.391189,million metric tons of CO2
2006,Natural Gas,Vermont,.152539,million metric tons of CO2
2006,All Fuels,Vermont,1.543921,million metric tons of CO2
2006,Coal,Vermont,.002407,million metric tons of CO2
2006,Petroleum,Vermont,.550475,million metric tons of CO2
2006,Natural Gas,Vermont,.125976,million metric tons of CO2
2006,All Fuels,Vermont,.678858,million metric tons of CO2
2006,Coal,Vermont,0,million metric tons of CO2
2006,Petroleum,Vermont,3.874294,million metric tons of CO2
2006,Natural Gas,Vermont,.000795,million metric tons of CO2
2006,All Fuels,Vermont,3.87509,million metric tons of CO2
2006,Coal,Vermont,0,million metric tons of CO2
2006,Petroleum,Vermont,.003504,million metric tons of CO2
2006,Natural Gas,Vermont,.001644,million metric tons of CO2
2006,All Fuels,Vermont,.005147,million metric tons of CO2
1994,Petroleum,Texas,149.84752,million metric tons of CO2
1994,Natural Gas,Texas,5.30306,million metric tons of CO2
1994,All Fuels,Texas,155.150581,million metric tons of CO2
1994,Coal,Texas,123.984308,million metric tons of CO2
1994,Petroleum,Texas,2.201825,million metric tons of CO2
1994,Natural Gas,Texas,64.53271,million metric tons of CO2
1994,All Fuels,Texas,190.718843,million metric tons of CO2
1994,Coal,Texas,7.824703,million metric tons of CO2
1994,Petroleum,Texas,100.198659,million metric tons of CO2
1994,Natural Gas,Texas,109.35295,million metric tons of CO2
1994,All Fuels,Texas,217.376312,million metric tons of CO2
1994,All Fuels,Texas,587.076753,million metric tons of CO2
1994,Coal,Texas,131.809202,million metric tons of CO2
1994,Petroleum,Texas,254.314279,million metric tons of CO2
1994,Natural Gas,Texas,200.953271,million metric tons of CO2
1995,Coal,Texas,0,million metric tons of CO2
1995,Petroleum,Texas,.735158,million metric tons of CO2
1995,Natural Gas,Texas,11.415142,million metric tons of CO2
1995,All Fuels,Texas,12.1503,million metric tons of CO2
1995,Coal,Texas,0,million metric tons of CO2
1995,Petroleum,Texas,1.448432,million metric tons of CO2
1995,Natural Gas,Texas,11.590441,million metric tons of CO2
1995,All Fuels,Texas,13.038873,million metric tons of CO2
1995,Coal,Texas,0,million metric tons of CO2
1995,Petroleum,Texas,148.529944,million metric tons of CO2
1995,Natural Gas,Texas,4.546426,million metric tons of CO2
1995,All Fuels,Texas,153.076369,million metric tons of CO2
1995,Coal,Texas,123.659015,million metric tons of CO2
1995,Petroleum,Texas,1.772028,million metric tons of CO2
1995,Natural Gas,Texas,65.665849,million metric tons of CO2
1995,All Fuels,Texas,191.096892,million metric tons of CO2
1995,Coal,Texas,6.021226,million metric tons of CO2
1995,Petroleum,Texas,99.362428,million metric tons of CO2
1995,Natural Gas,Texas,115.676938,million metric tons of CO2
1995,All Fuels,Texas,221.060591,million metric tons of CO2
1995,All Fuels,Texas,590.423025,million metric tons of CO2
1995,Coal,Texas,129.680241,million metric tons of CO2
1995,Petroleum,Texas,251.847989,million metric tons of CO2
1995,Natural Gas,Texas,208.894795,million metric tons of CO2
1996,Coal,Texas,0,million metric tons of CO2
1996,Petroleum,Texas,.519839,million metric tons of CO2
1996,Natural Gas,Texas,12.612843,million metric tons of CO2
1996,All Fuels,Texas,13.132682,million metric tons of CO2
1996,Coal,Texas,0,million metric tons of CO2
1996,Petroleum,Texas,1.382379,million metric tons of CO2
1996,Natural Gas,Texas,9.820524,million metric tons of CO2
1996,All Fuels,Texas,11.202903,million metric tons of CO2
1996,Coal,Texas,0,million metric tons of CO2
1996,Petroleum,Texas,162.271641,million metric tons of CO2
1996,Natural Gas,Texas,4.1806,million metric tons of CO2
1996,All Fuels,Texas,166.452241,million metric tons of CO2
1996,Coal,Texas,134.179943,million metric tons of CO2
1996,Petroleum,Texas,2.018198,million metric tons of CO2
1996,Natural Gas,Texas,65.532093,million metric tons of CO2
1996,All Fuels,Texas,201.730234,million metric tons of CO2
1996,Coal,Texas,6.960619,million metric tons of CO2
1996,Petroleum,Texas,107.792072,million metric tons of CO2
1996,Natural Gas,Texas,128.424992,million metric tons of CO2
1996,All Fuels,Texas,243.177683,million metric tons of CO2
1996,All Fuels,Texas,635.695744,million metric tons of CO2
1996,Coal,Texas,141.140562,million metric tons of CO2
1996,Petroleum,Texas,273.984129,million metric tons of CO2
1996,Natural Gas,Texas,220.571052,million metric tons of CO2
1997,Coal,Texas,0,million metric tons of CO2
1997,Petroleum,Texas,.782256,million metric tons of CO2
1997,Natural Gas,Texas,12.842844,million metric tons of CO2
1997,All Fuels,Texas,13.625099,million metric tons of CO2
1997,Coal,Texas,.00019,million metric tons of CO2
1997,Petroleum,Texas,1.345447,million metric tons of CO2
1997,Natural Gas,Texas,11.823254,million metric tons of CO2
1997,All Fuels,Texas,13.16889,million metric tons of CO2
1997,Coal,Texas,0,million metric tons of CO2
1997,Petroleum,Texas,166.389601,million metric tons of CO2
1997,Natural Gas,Texas,4.501168,million metric tons of CO2
1997,All Fuels,Texas,170.89077,million metric tons of CO2
1997,Coal,Texas,137.667525,million metric tons of CO2
1997,Petroleum,Texas,1.675729,million metric tons of CO2
1997,Natural Gas,Texas,66.850869,million metric tons of CO2
1997,All Fuels,Texas,206.194124,million metric tons of CO2
1997,Coal,Texas,6.998069,million metric tons of CO2
1997,Petroleum,Texas,116.043069,million metric tons of CO2
1997,Natural Gas,Texas,122.840684,million metric tons of CO2
1997,All Fuels,Texas,245.881822,million metric tons of CO2
1997,All Fuels,Texas,649.760705,million metric tons of CO2
1997,Coal,Texas,144.665784,million metric tons of CO2
1997,Petroleum,Texas,286.236102,million metric tons of CO2
1997,Natural Gas,Texas,218.858819,million metric tons of CO2
1998,Coal,Texas,.003727,million metric tons of CO2
1998,Petroleum,Texas,1.004982,million metric tons of CO2
1998,Natural Gas,Texas,11.093491,million metric tons of CO2
1998,All Fuels,Texas,12.1022,million metric tons of CO2
1998,Coal,Texas,.030099,million metric tons of CO2
1998,Petroleum,Texas,1.705626,million metric tons of CO2
1998,Natural Gas,Texas,9.43363,million metric tons of CO2
1998,All Fuels,Texas,11.169355,million metric tons of CO2
1998,Coal,Texas,0,million metric tons of CO2
1998,Petroleum,Texas,176.19467,million metric tons of CO2
1998,Natural Gas,Texas,3.704277,million metric tons of CO2
1998,All Fuels,Texas,179.898947,million metric tons of CO2
1998,Coal,Texas,135.513439,million metric tons of CO2
1998,Petroleum,Texas,1.775284,million metric tons of CO2
1998,Natural Gas,Texas,78.180564,million metric tons of CO2
1998,All Fuels,Texas,215.469287,million metric tons of CO2
1998,Coal,Texas,5.948469,million metric tons of CO2
1998,Petroleum,Texas,108.04222,million metric tons of CO2
1998,Natural Gas,Texas,123.846126,million metric tons of CO2
1998,All Fuels,Texas,237.836815,million metric tons of CO2
1998,All Fuels,Texas,656.476605,million metric tons of CO2
1998,Coal,Texas,141.495733,million metric tons of CO2
1998,Petroleum,Texas,288.722783,million metric tons of CO2
1998,Natural Gas,Texas,226.258088,million metric tons of CO2
1999,Coal,Texas,.001524,million metric tons of CO2
1999,Petroleum,Texas,1.995369,million metric tons of CO2
1999,Natural Gas,Texas,9.678112,million metric tons of CO2
1999,All Fuels,Texas,11.675004,million metric tons of CO2
1999,Coal,Texas,.011332,million metric tons of CO2
1999,Petroleum,Texas,1.92135,million metric tons of CO2
1999,Natural Gas,Texas,9.447422,million metric tons of CO2
1989,Petroleum,Alabama,27.537076,million metric tons of CO2
1989,Natural Gas,Alabama,.739099,million metric tons of CO2
1989,All Fuels,Alabama,28.276175,million metric tons of CO2
1989,Coal,Alabama,50.835509,million metric tons of CO2
1989,Petroleum,Alabama,.092964,million metric tons of CO2
1989,Natural Gas,Alabama,.157257,million metric tons of CO2
1989,All Fuels,Alabama,51.085729,million metric tons of CO2
1989,Coal,Alabama,13.604816,million metric tons of CO2
1989,Petroleum,Alabama,2.936213,million metric tons of CO2
1989,Natural Gas,Alabama,8.102843,million metric tons of CO2
1989,All Fuels,Alabama,24.643871,million metric tons of CO2
1989,All Fuels,Alabama,109.850854,million metric tons of CO2
1989,Coal,Alabama,64.606648,million metric tons of CO2
1989,Petroleum,Alabama,32.17164,million metric tons of CO2
1989,Natural Gas,Alabama,13.072567,million metric tons of CO2
1990,Coal,Alabama,.049455,million metric tons of CO2
1990,Petroleum,Alabama,.575446,million metric tons of CO2
1990,Natural Gas,Alabama,2.477519,million metric tons of CO2
1990,All Fuels,Alabama,3.10242,million metric tons of CO2
1990,Coal,Alabama,.197726,million metric tons of CO2
1990,Petroleum,Alabama,.916818,million metric tons of CO2
1990,Natural Gas,Alabama,1.325076,million metric tons of CO2
1990,All Fuels,Alabama,2.439619,million metric tons of CO2
1990,Coal,Alabama,0,million metric tons of CO2
1990,Petroleum,Alabama,27.245923,million metric tons of CO2
1990,Natural Gas,Alabama,.79864,million metric tons of CO2
1990,All Fuels,Alabama,28.044563,million metric tons of CO2
1990,Coal,Alabama,51.039432,million metric tons of CO2
1990,Petroleum,Alabama,.057169,million metric tons of CO2
1990,Natural Gas,Alabama,.299881,million metric tons of CO2
1990,All Fuels,Alabama,51.396481,million metric tons of CO2
1990,Coal,Alabama,13.350723,million metric tons of CO2
1990,Petroleum,Alabama,3.191477,million metric tons of CO2
1990,Natural Gas,Alabama,8.110902,million metric tons of CO2
1990,All Fuels,Alabama,24.653103,million metric tons of CO2
1990,All Fuels,Alabama,109.636186,million metric tons of CO2
1990,Coal,Alabama,64.637336,million metric tons of CO2
1990,Petroleum,Alabama,31.986832,million metric tons of CO2
1990,Natural Gas,Alabama,13.012018,million metric tons of CO2
1991,Coal,Alabama,.007128,million metric tons of CO2
1991,Petroleum,Alabama,.506061,million metric tons of CO2
1991,Natural Gas,Alabama,2.511304,million metric tons of CO2
1991,All Fuels,Alabama,3.024493,million metric tons of CO2
1991,Coal,Alabama,.032365,million metric tons of CO2
1991,Petroleum,Alabama,.681092,million metric tons of CO2
1991,Natural Gas,Alabama,1.290303,million metric tons of CO2
1991,All Fuels,Alabama,2.003759,million metric tons of CO2
1991,Coal,Alabama,0,million metric tons of CO2
1991,Petroleum,Alabama,27.707324,million metric tons of CO2
1991,Natural Gas,Alabama,.896902,million metric tons of CO2
1991,All Fuels,Alabama,28.604225,million metric tons of CO2
1991,Coal,Alabama,55.041372,million metric tons of CO2
1991,Petroleum,Alabama,.070111,million metric tons of CO2
1991,Natural Gas,Alabama,.278798,million metric tons of CO2
1991,All Fuels,Alabama,55.390281,million metric tons of CO2
1991,Coal,Alabama,13.57792,million metric tons of CO2
1991,Petroleum,Alabama,2.789658,million metric tons of CO2
1991,Natural Gas,Alabama,8.503216,million metric tons of CO2
1991,All Fuels,Alabama,24.870793,million metric tons of CO2
1991,All Fuels,Alabama,113.893552,million metric tons of CO2
1991,Coal,Alabama,68.658785,million metric tons of CO2
1991,Petroleum,Alabama,31.754245,million metric tons of CO2
1991,Natural Gas,Alabama,13.480523,million metric tons of CO2
1992,Coal,Alabama,.037336,million metric tons of CO2
1992,Petroleum,Alabama,.470773,million metric tons of CO2
1992,Natural Gas,Alabama,2.704163,million metric tons of CO2
1992,All Fuels,Alabama,3.212273,million metric tons of CO2
1992,Coal,Alabama,.170142,million metric tons of CO2
1992,Petroleum,Alabama,.567552,million metric tons of CO2
1992,Natural Gas,Alabama,1.374441,million metric tons of CO2
1992,All Fuels,Alabama,2.112134,million metric tons of CO2
1992,Coal,Alabama,0,million metric tons of CO2
1992,Petroleum,Alabama,28.21932,million metric tons of CO2
1992,Natural Gas,Alabama,1.015585,million metric tons of CO2
1992,All Fuels,Alabama,29.234904,million metric tons of CO2
1992,Coal,Alabama,57.907697,million metric tons of CO2
1992,Petroleum,Alabama,.060718,million metric tons of CO2
1992,Natural Gas,Alabama,.262426,million metric tons of CO2
1992,All Fuels,Alabama,58.230842,million metric tons of CO2
1992,Coal,Alabama,15.44834,million metric tons of CO2
1992,Petroleum,Alabama,2.969341,million metric tons of CO2
1992,Natural Gas,Alabama,9.473203,million metric tons of CO2
1992,All Fuels,Alabama,27.890884,million metric tons of CO2
1992,All Fuels,Alabama,120.681037,million metric tons of CO2
1992,Coal,Alabama,73.563515,million metric tons of CO2
1992,Petroleum,Alabama,32.287704,million metric tons of CO2
1992,Natural Gas,Alabama,14.829818,million metric tons of CO2
1993,Coal,Alabama,.016786,million metric tons of CO2
1993,Petroleum,Alabama,.610878,million metric tons of CO2
1993,Natural Gas,Alabama,2.805606,million metric tons of CO2
1972,Petroleum,Louisiana,25.604949,million metric tons of CO2
1972,Natural Gas,Louisiana,68.732292,million metric tons of CO2
1972,All Fuels,Louisiana,94.337241,million metric tons of CO2
1972,All Fuels,Louisiana,155.358919,million metric tons of CO2
1972,Coal,Louisiana,0,million metric tons of CO2
1972,Petroleum,Louisiana,52.693827,million metric tons of CO2
1972,Natural Gas,Louisiana,102.665092,million metric tons of CO2
1973,Coal,Louisiana,0,million metric tons of CO2
1973,Petroleum,Louisiana,.576158,million metric tons of CO2
1973,Natural Gas,Louisiana,5.055934,million metric tons of CO2
1973,All Fuels,Louisiana,5.632092,million metric tons of CO2
1973,Coal,Louisiana,0,million metric tons of CO2
1973,Petroleum,Louisiana,1.695909,million metric tons of CO2
1973,Natural Gas,Louisiana,3.23316,million metric tons of CO2
1973,All Fuels,Louisiana,4.929068,million metric tons of CO2
1973,Coal,Louisiana,0,million metric tons of CO2
1973,Petroleum,Louisiana,28.26447,million metric tons of CO2
1973,Natural Gas,Louisiana,4.356547,million metric tons of CO2
1973,All Fuels,Louisiana,32.621017,million metric tons of CO2
1973,Coal,Louisiana,0,million metric tons of CO2
1973,Petroleum,Louisiana,3.64422,million metric tons of CO2
1973,Natural Gas,Louisiana,20.489155,million metric tons of CO2
1973,All Fuels,Louisiana,24.133375,million metric tons of CO2
1973,Coal,Louisiana,0,million metric tons of CO2
1973,Petroleum,Louisiana,28.225465,million metric tons of CO2
1973,Natural Gas,Louisiana,73.354806,million metric tons of CO2
1973,All Fuels,Louisiana,101.58027,million metric tons of CO2
1973,All Fuels,Louisiana,168.895822,million metric tons of CO2
1973,Coal,Louisiana,0,million metric tons of CO2
1973,Petroleum,Louisiana,62.406221,million metric tons of CO2
1973,Natural Gas,Louisiana,106.489602,million metric tons of CO2
1974,Coal,Louisiana,0,million metric tons of CO2
1974,Petroleum,Louisiana,.532266,million metric tons of CO2
1974,Natural Gas,Louisiana,4.982501,million metric tons of CO2
